Analyte,Fold Change (Positive/Negative),p-value,Positive Median,Negative Median,log2 Fold Change,#NAME?,Statistical test
SERPINH1.10800.15,0.94256268,0.699168004,10.51461971,10.59995924,-0.085339534,0.155418454,Linear Model
GRB10.11358.15,0.937179041,0.699520443,10.97496564,11.06856905,-0.093603405,0.155199589,Linear Model
APOE.5312.49,1.02484589,0.699764863,16.66373365,16.62832667,0.035406982,0.155047869,Linear Model
RNF122.11160.56,0.981990172,0.700390981,10.41917463,10.44539414,-0.026219509,0.154659455,Linear Model
CFH.4159.130,0.99291802,0.700484143,16.73208721,16.7423407,-0.010253487,0.154601691,Linear Model
NRG4.14139.16,1.008332364,0.700628485,9.094716528,9.082745273,0.011971255,0.15451221,Linear Model
DMKN.8535.102,1.008263781,0.70064969,9.881756736,9.869883611,0.011873125,0.154499066,Linear Model
KIAA0319L.13698.28,0.989882596,0.700705303,9.658663124,9.673333793,-0.014670669,0.154464595,Linear Model
PRPS1.11381.56,0.978942081,0.70073067,8.0716443,8.10234889,-0.030704589,0.154448873,Linear Model
FAM151A.7856.51,0.957209581,0.700824931,11.7129353,11.77602856,-0.063093257,0.154390457,Linear Model
ST8SIA3.6929.10,0.98326371,0.701283433,8.037837502,8.0621872,-0.024349698,0.154106421,Linear Model
YWHAH.4707.50,0.952878857,0.701941271,13.35759382,13.42722911,-0.069635285,0.153699222,Linear Model
ARPP19.4963.19,1.015975479,0.702052213,9.356878059,9.334012477,0.022865582,0.153630587,Linear Model
BTNL9.7950.142,1.008452808,0.702290158,8.691323902,8.679180329,0.012143573,0.153483418,Linear Model
MYZAP.9055.81,1.009189816,0.702833795,7.150755403,7.13755785,0.013197553,0.153147364,Linear Model
PDYN.19638.9,0.974542505,0.70320835,11.30691878,11.34412177,-0.037202985,0.152915981,Linear Model
UMODL1.9114.84,0.989321018,0.703629322,9.03111982,9.046609188,-0.015489367,0.152656071,Linear Model
IL12B.IL23A.10365.132,0.967636107,0.70389412,9.599895863,9.647359354,-0.04746349,0.152492662,Linear Model
DHX38.13645.14,0.988219425,0.704621806,10.34382546,10.36092214,-0.01709668,0.152043921,Linear Model
MAPKAPK5.3821.28,1.04382003,0.704634834,9.227935061,9.166062069,0.061872992,0.152035891,Linear Model
CCL18.3044.3,1.031803162,0.70517763,16.02073673,15.97556896,0.045167773,0.151701473,Linear Model
ICAM2.5486.73,0.984945642,0.706506229,10.45194121,10.4738252,-0.021883989,0.150884005,Linear Model
KIAA1279.12956.40,0.941438627,0.70652576,11.30772471,11.39478576,-0.087061047,0.150871999,Linear Model
SUV420H2.12452.32,1.00915549,0.706674687,9.801756565,9.788608084,0.013148481,0.150780465,Linear Model
SIGLEC15.10847.1,0.988101675,0.707204662,10.10405837,10.12132697,-0.017268593,0.150454885,Linear Model
PNPO.17804.102,1.02228515,0.707308309,9.951330454,9.919532785,0.031797668,0.15039124,Linear Model
ECM1.3366.51,0.980578854,0.707318917,14.50093886,14.52923331,-0.028294445,0.150384727,Linear Model
OOSP2.7106.37,0.986058096,0.707349309,9.377666933,9.397922379,-0.020255446,0.150366066,Linear Model
NDUFB8.9800.20,0.991627048,0.707600261,9.065672799,9.07780327,-0.012130471,0.150212016,Linear Model
MRRF.12355.223,0.987319515,0.707691454,10.30094352,10.31935457,-0.018411052,0.150156049,Linear Model
SLC16A3.9049.2,0.987981092,0.708374783,7.729663889,7.747108552,-0.017444663,0.149736907,Linear Model
GSTZ1.16872.248,0.922113752,0.709184925,10.03586033,10.15284369,-0.116983363,0.149240505,Linear Model
FBXL5.12846.3,1.01502203,0.709194461,8.498173801,8.476662761,0.021511041,0.149234665,Linear Model
NRXN2.8876.51,1.009961331,0.70954457,9.267910675,9.253610618,0.014300057,0.149020319,Linear Model
SEMA6B.5121.3,0.974742315,0.709616845,10.55237072,10.58927793,-0.036907219,0.148976084,Linear Model
COTL1.4905.63,1.01824784,0.709877978,10.3061881,10.28009935,0.026088754,0.148816296,Linear Model
GATM.18188.12,0.942722297,0.710208367,12.46021483,12.54531007,-0.085095245,0.148614215,Linear Model
C4BPB.7155.46,0.980995811,0.710726608,9.383862927,9.411544046,-0.027681119,0.148297425,Linear Model
LAT.10551.7,1.083220471,0.710826623,10.87147956,10.75615265,0.115326908,0.148236314,Linear Model
GFRA2.2515.14,0.977007693,0.711937137,11.79614276,11.82970093,-0.033558173,0.147558352,Linear Model
EHD4.11421.10,1.049147532,0.712152274,11.97070155,11.90148399,0.069217565,0.147427135,Linear Model
ST8SIA2.7920.30,1.011365748,0.712870746,8.898198404,8.881893579,0.016304825,0.146989207,Linear Model
TPST1.7928.183,1.02730868,0.713260285,12.39209396,12.35322422,0.03886974,0.146751957,Linear Model
HIBADH.4693.72,1.017211331,0.71336325,9.097726348,9.073106911,0.024619437,0.146689268,Linear Model
SFTPD.19590.46,1.065956444,0.713399482,10.79008871,10.69794022,0.09214849,0.146667211,Linear Model
DHX8.11601.26,0.984263739,0.71386495,9.869210886,9.892094035,-0.022883149,0.146383941,Linear Model
RBM19.11468.15,1.032488751,0.714013627,9.984669851,9.938543788,0.046126063,0.146293499,Linear Model
QDPR.11257.1,1.037248354,0.714084975,12.85401432,12.80125296,0.052761367,0.146250105,Linear Model
IFNA21.15404.3,1.02079058,0.714284422,8.19584882,8.166161899,0.029686921,0.146128821,Linear Model
ADAM7.10753.31,1.044744247,0.714677056,9.412494584,9.34934477,0.063149814,0.14589016,Linear Model
UBE2L6.19190.4,1.00880836,0.715130816,9.048494074,9.035841938,0.012652136,0.145614507,Linear Model
ST3GAL6.6947.4,0.9762691,0.715338731,12.56262442,12.59727365,-0.034649226,0.14548826,Linear Model
TOX3.12717.65,0.982642139,0.71567837,9.726353579,9.751615566,-0.025261987,0.145282108,Linear Model
SHISA2.10449.31,0.981420781,0.716960831,11.13779159,11.16484786,-0.027056275,0.14450457,Linear Model
KARS.19249.18,0.958102829,0.717039916,14.03363073,14.09537832,-0.061747593,0.144456668,Linear Model
PMM1.17408.2,1.027455698,0.717495347,8.974220526,8.935144338,0.039076188,0.144180911,Linear Model
BCAN.3461.58,1.022914414,0.71772941,10.63533471,10.60264927,0.032685442,0.144039258,Linear Model
ATF6B.11387.3,1.025295388,0.717808173,11.51059551,11.4745559,0.036039611,0.143991601,Linear Model
HMGB2.6913.189,0.98282279,0.718051825,8.198247956,8.223244739,-0.024996783,0.14384421,Linear Model
YES1.2878.66,0.982220984,0.71842332,9.67603464,9.70191509,-0.02588045,0.143619579,Linear Model
IL20.4138.25,1.020231403,0.718619206,8.277152909,8.248256496,0.028896413,0.14350118,Linear Model
CAPN1.CAPNS1.2668.70,0.966224668,0.718837386,14.59877248,14.64834189,-0.04956941,0.143369344,Linear Model
HSD17B7.8272.22,0.990645101,0.719972387,9.070894966,9.084454757,-0.013559791,0.14268416,Linear Model
CD40LG.3534.14,0.975634712,0.719998797,7.965720077,8.001307083,-0.035587006,0.142668229,Linear Model
BECN1.13032.1,0.988101933,0.720276276,7.73884991,7.756118126,-0.017268216,0.142500889,Linear Model
LEPR.5400.52,0.961091382,0.720690484,10.18880359,10.24605808,-0.057254484,0.142251212,Linear Model
RORB.12483.62,0.982834184,0.721364954,9.100812966,9.125793025,-0.024980059,0.141844961,Linear Model
ADH4.8325.37,0.933613614,0.722131009,12.91685759,13.01596008,-0.099102497,0.141384006,Linear Model
MMRN2.9723.105,0.983731931,0.722466944,8.93715777,8.960820632,-0.023662862,0.141182019,Linear Model
POLM.12851.5,0.980189394,0.722597512,9.452574866,9.481442425,-0.028867559,0.141103538,Linear Model
ARL4D.18413.24,0.975751057,0.722610338,8.712409578,8.747824553,-0.035414974,0.141095829,Linear Model
MSRB2.16877.19,1.010707482,0.722710267,9.751112338,9.735746823,0.015365515,0.141035776,Linear Model
NATD1.18261.34,1.009764378,0.723057075,8.011915931,7.997897242,0.014018689,0.14082742,Linear Model
NTN4.3327.27,0.972772933,0.723711215,12.67239195,12.71221695,-0.039825008,0.140434698,Linear Model
MTMR1.11167.6,0.990024868,0.723932171,9.148244268,9.162707599,-0.014463331,0.140302123,Linear Model
SQSTM1.15448.47,0.983392096,0.724199815,9.112092469,9.136253803,-0.024161335,0.140141591,Linear Model
COL1A1.13484.69,0.976568666,0.724999305,7.569701972,7.603908577,-0.034206606,0.13966241,Linear Model
CYTH4.12746.4,0.97917863,0.725228777,9.987826873,10.0181829,-0.030356022,0.139524972,Linear Model
CTGF.2975.19,0.979346046,0.725259201,10.59040181,10.62051119,-0.030109377,0.139506753,Linear Model
UBTD2.12875.28,1.018371567,0.725296244,9.732140436,9.705876391,0.026264045,0.139484572,Linear Model
NDRG1.19215.7,0.984773386,0.725526886,10.06855017,10.09068649,-0.022136322,0.139346489,Linear Model
NSF.13992.12,1.034346205,0.726392807,10.70691339,10.65819424,0.04871915,0.138828465,Linear Model
HybControlElution.2194.91,1.002218447,0.727640523,15.18076548,15.17756849,0.003196997,0.138083123,Linear Model
EPB41.4706.17,0.949989525,0.728074775,12.83416816,12.90818465,-0.07401649,0.137824015,Linear Model
AURKA.3091.70,1.009995076,0.728902537,10.36947179,10.35512353,0.014348259,0.137330538,Linear Model
IQCF3.13439.6,1.010414175,0.729473729,10.04887645,10.03392966,0.014946784,0.136990344,Linear Model
SULF2.8305.18,0.981316248,0.729630895,10.09654291,10.12375286,-0.027209947,0.136896785,Linear Model
WFDC3.6384.19,0.966621659,0.730047767,9.041580882,9.090557656,-0.048976773,0.136648723,Linear Model
TMEM132B.8890.9,0.977708618,0.73025048,11.58793833,11.62046186,-0.032523526,0.136528149,Linear Model
CYB5A.11287.14,1.04018739,0.730716553,10.56135626,10.50451281,0.056843453,0.136251055,Linear Model
PTH2.7257.18,1.009024897,0.730820559,8.776561051,8.763599279,0.012961773,0.136189244,Linear Model
GOT1.4912.17,1.018083646,0.731436344,10.79139697,10.76554087,0.025856098,0.135823464,Linear Model
YWHAQ.7625.27,1.02384418,0.732609433,10.24771219,10.21371603,0.033996167,0.135127494,Linear Model
TMPRSS11D.6547.83,1.008464045,0.733067138,8.724681116,8.712521468,0.012159648,0.134856249,Linear Model
EDA.14024.196,0.988337661,0.733421701,10.18100501,10.19792909,-0.016924078,0.134646244,Linear Model
IL36A.14150.7,0.959030455,0.733523692,11.17669104,11.2370425,-0.060351465,0.134585855,Linear Model
CLEC4D.7752.31,0.991977577,0.733914769,10.54935735,10.56097793,-0.011620586,0.134354373,Linear Model
SEMA7A.7019.13,0.976983805,0.734098822,10.10415378,10.13774723,-0.033593448,0.134245473,Linear Model
SCAMP5.13509.5,0.994064986,0.734680464,8.786149287,8.794737212,-0.008587925,0.133901508,Linear Model
PPBP.4544.4,1.053092917,0.734750322,14.3720353,14.29740256,0.074632734,0.133860215,Linear Model
PTHLH.2962.50,1.009181522,0.735249113,9.347131429,9.333945732,0.013185697,0.133565491,Linear Model
PDE6D.13491.40,0.980151096,0.73541147,11.30473286,11.33365679,-0.028923928,0.133469601,Linear Model
LRP1B.11275.94,0.972821302,0.735712996,10.11981097,10.15956424,-0.039753275,0.133291572,Linear Model
FCRL3.4440.15,0.98310729,0.735756169,9.219996587,9.244575811,-0.024579224,0.133266088,Linear Model
CCL25.2705.5,1.042182467,0.736938175,10.90037656,10.84076867,0.059607889,0.132568946,Linear Model
PATE4.8065.245,0.992393797,0.737445389,7.327271089,7.338286466,-0.011015378,0.132270136,Linear Model
CKAP2.5345.51,0.98100943,0.738534721,13.62598795,13.65364904,-0.027661091,0.131629082,Linear Model
MFAP4.5636.10,0.952744101,0.738874743,9.73121309,9.801052414,-0.069839324,0.131429179,Linear Model
NFKBIB.17387.27,1.013255995,0.739769844,8.820400547,8.801401836,0.018998711,0.130903376,Linear Model
ACTN1.9843.5,0.939297309,0.740774993,11.74175813,11.83210435,-0.090346218,0.130313687,Linear Model
PILRA.8825.4,1.009563817,0.740827066,8.721849947,8.708117837,0.01373211,0.130283159,Linear Model
TMOD1.12595.11,0.957604836,0.741401129,11.03747346,11.09997112,-0.062497656,0.129946757,Linear Model
FXN.15389.1,0.991617458,0.742384608,7.860398212,7.872542635,-0.012144423,0.129371041,Linear Model
TNFRSF13C.5383.14,0.978259626,0.742456422,9.860793911,9.892504604,-0.031710693,0.129329032,Linear Model
HybControlElution.2249.25,0.998864279,0.74275528,9.287442168,9.289081598,-0.00163943,0.129154252,Linear Model
TNFAIP3.14009.65,0.975608281,0.743427401,9.887984568,9.92361066,-0.035626091,0.128761436,Linear Model
PRSS57.8351.17,1.04744343,0.743627733,11.55488455,11.48801222,0.066872329,0.128644422,Linear Model
KLB.19557.3,0.970363618,0.745228193,9.845758878,9.889161512,-0.043402634,0.127710724,Linear Model
NAPA.4292.5,1.051275977,0.745280219,12.6051431,12.53300165,0.07214145,0.127680406,Linear Model
EEF2K.12332.7,0.976980026,0.745351932,10.63465555,10.66825458,-0.033599028,0.127638619,Linear Model
CDH12.19388.2,0.965936508,0.745498211,9.71848704,9.768486773,-0.049999733,0.127553395,Linear Model
ANXA9.13588.11,0.97856054,0.745920818,7.813239921,7.844506908,-0.031266987,0.127307272,Linear Model
TNNT2.5315.22,1.050883252,0.746080762,10.13123132,10.05962891,0.071602402,0.127214158,Linear Model
TMEM167A.11112.18,0.991290832,0.746907749,7.643088418,7.655708125,-0.012619707,0.126733035,Linear Model
GAPDH.3848.14,0.951742159,0.74761981,12.32690616,12.39826348,-0.071357315,0.1263192,Linear Model
CACYBP.12432.23,1.04710761,0.747884094,12.78484417,12.71843445,0.066409714,0.126165703,Linear Model
GC.15589.1,0.987755114,0.747930453,14.8618324,14.87960708,-0.017774684,0.126138783,Linear Model
MRPL52.7123.25,1.011885333,0.748063715,10.58772324,10.57067742,0.017045812,0.12606141,Linear Model
THPO.5947.90,0.945609321,0.748133112,8.542429804,8.623113643,-0.080683839,0.126021123,Linear Model
TIMP4.6462.12,0.96875906,0.748249683,10.98215686,11.02794706,-0.045790197,0.125953458,Linear Model
DVL2.13575.40,0.986157213,0.749213317,12.44097578,12.46108622,-0.020110436,0.125394512,Linear Model
SUSD3.5752.63,1.009036803,0.749869933,8.138332254,8.125353459,0.012978795,0.12501406,Linear Model
NFE2L1.11154.3,1.028657719,0.750856986,9.133759874,9.092996861,0.040763012,0.124442774,Linear Model
NOVA1.12557.18,1.025144521,0.750892795,8.896490013,8.860662703,0.03582731,0.124422063,Linear Model
TNFRSF10B.8529.1,0.97568912,0.752059969,8.428928946,8.4644355,-0.035506554,0.123747528,Linear Model
PEBP1.4276.10,0.963656942,0.752335535,12.09496246,12.14837091,-0.053408451,0.123588425,Linear Model
SRP19.18257.64,1.033621915,0.753009319,11.95447795,11.90676939,0.047708563,0.123199649,Linear Model
HSF2BP.19139.3,1.019301687,0.75303636,9.415169402,9.387588287,0.027581115,0.123184054,Linear Model
PALM.18306.1,1.010369525,0.753697635,10.05191222,10.03702919,0.01488303,0.122802847,Linear Model
GFRAL.6920.1,0.988338792,0.753941552,9.425077516,9.441999944,-0.016922428,0.122662321,Linear Model
ACE2.2805.6,1.016126026,0.754111547,8.418079417,8.395000072,0.023079345,0.122564409,Linear Model
OAZ1.9893.27,1.028824306,0.75414632,7.716525326,7.675528694,0.040996631,0.122544384,Linear Model
CD247.15567.2,1.008259023,0.754665576,8.617221754,8.605355437,0.011866317,0.12224546,Linear Model
GSR.19273.3,1.017035775,0.755303771,14.74676773,14.7223973,0.024370428,0.121878347,Linear Model
OSTF1.19118.47,1.021032219,0.755343377,10.44711345,10.41708506,0.030028392,0.121855574,Linear Model
GPX7.8345.27,0.969230325,0.756230571,9.805234511,9.850323062,-0.045088551,0.12134577,Linear Model
VNN2.15480.2,0.963916795,0.756477791,10.42542913,10.4784486,-0.053019476,0.121203818,Linear Model
PTPN7.14688.6,0.985461959,0.756930979,8.251561425,8.272689339,-0.021127914,0.12094372,Linear Model
AK1.5012.67,0.962192308,0.758327372,14.75325557,14.8088584,-0.055602829,0.120143268,Linear Model
STAT3.10346.5,0.960803451,0.759034116,13.94042945,13.99811621,-0.057686761,0.119738704,Linear Model
SLCO5A1.11669.39,1.011495034,0.759254853,8.461070722,8.444581484,0.016489238,0.119612423,Linear Model
DPP4.15460.9,0.991102018,0.759507579,10.60806424,10.62095877,-0.012894527,0.119467888,Linear Model
DARS2.12395.86,0.943970588,0.760003799,12.51077237,12.59395856,-0.083186186,0.119184237,Linear Model
FCAMR.9568.289,0.973711137,0.760410148,9.4058158,9.444250051,-0.038434252,0.118952096,Linear Model
SLC6A16.13056.18,0.982834762,0.760645908,8.011411191,8.0363904,-0.024979209,0.118817467,Linear Model
CELA2A.7140.1,1.022440451,0.76103882,10.68749285,10.65547603,0.03201682,0.11859319,Linear Model
ASTL.7993.23,1.006940344,0.761542218,8.643235075,8.633256862,0.009978213,0.118306016,Linear Model
CFC1.3294.55,0.986352049,0.761983619,10.61538426,10.63520969,-0.019825429,0.118054365,Linear Model
TDGF1.5810.25,0.938294677,0.76207602,9.53783849,9.629725504,-0.091887014,0.118001704,Linear Model
TNFAIP6.5036.50,0.969312776,0.762656854,10.20997528,10.25494111,-0.044965828,0.117670822,Linear Model
RTF1.7741.111,0.993616136,0.76286603,9.42272045,9.431959941,-0.009239492,0.117551724,Linear Model
CYB561D1.13377.3,1.014179232,0.763344045,10.97470704,10.9543944,0.020312637,0.117279678,Linear Model
USP25.9215.117,0.985906374,0.763634927,9.612052949,9.632530395,-0.020477446,0.117114216,Linear Model
ADH1A.17396.23,1.045179477,0.763775257,12.99060041,12.92684971,0.063750702,0.117034415,Linear Model
HDGFRP3.18899.82,0.983455778,0.766211868,8.530822545,8.554890459,-0.024067913,0.115651126,Linear Model
CD300A.5630.48,1.032276024,0.766391381,13.75314746,13.70731867,0.045828789,0.115549388,Linear Model
TREML1.9329.28,1.035461474,0.766648828,9.567634951,9.517361074,0.050273877,0.115403524,Linear Model
PLD3.10948.14,0.965734056,0.767281251,9.404838431,9.455140572,-0.050302141,0.115045414,Linear Model
LILRB3.15615.8,1.050964293,0.767452348,10.8399366,10.76822294,0.071713654,0.114948581,Linear Model
NPIPB3.9954.2,1.012009643,0.768285985,10.91053872,10.89331568,0.017223037,0.114477089,Linear Model
RGS21.19381.7,1.069600893,0.768337594,10.04323264,9.946160065,0.097072575,0.114447917,Linear Model
OSCAR.7116.31,0.993723661,0.768643896,8.137260226,8.146343605,-0.009083378,0.114274817,Linear Model
PNLIPRP2.15471.29,1.043971905,0.76925744,8.821167821,8.759084934,0.062082887,0.113928295,Linear Model
PSMB5.12580.7,1.010661083,0.769388175,9.690950779,9.675651498,0.015299282,0.113854493,Linear Model
PCBD2.6899.37,1.050405724,0.769842656,11.06163258,10.9906859,0.070946683,0.113598029,Linear Model
B4GALT1.13381.49,0.983370923,0.771100391,14.5839846,14.608177,-0.024192397,0.112889076,Linear Model
SNAI2.10014.31,1.01202453,0.771340163,9.961536578,9.944292319,0.017244259,0.112754055,Linear Model
SOCS3.11440.58,0.981981745,0.773218981,9.981712394,10.00794428,-0.026231889,0.111697494,Linear Model
MPG.12438.127,0.973549442,0.773413348,9.130951341,9.169625188,-0.038673847,0.111588337,Linear Model
PCSK7.4459.68,0.982051736,0.773706006,11.39779642,11.42392548,-0.026129065,0.111424032,Linear Model
REXO2.13590.1,1.033579321,0.773883664,11.29260689,11.24495778,0.047649111,0.111324321,Linear Model
CXCL5.2979.8,1.007168,0.773899242,9.313194336,9.302889985,0.010304351,0.111315579,Linear Model
BDH2.17329.2,0.976772931,0.774198554,9.169945073,9.203849948,-0.033904875,0.111147644,Linear Model
LDLRAD4.9004.24,0.968761327,0.774306728,9.370432634,9.416219455,-0.045786821,0.111086967,Linear Model
PPBP.2790.54,1.050600758,0.774451343,12.37563799,12.30442346,0.071214531,0.111005863,Linear Model
HTR2A.13556.28,1.012492214,0.774500579,10.58936185,10.57145103,0.017910813,0.110978253,Linear Model
MMP14.5002.76,1.017319291,0.775351651,9.23334224,9.208569692,0.024772547,0.110501284,Linear Model
VSTM2L.6549.60,0.991615145,0.775422955,8.022672031,8.03481982,-0.012147789,0.110461347,Linear Model
DNAJC27.12799.65,0.992326656,0.775501,8.828515486,8.839628473,-0.011112988,0.110417638,Linear Model
CTSS.3181.50,0.980298273,0.775593663,13.86644638,13.8951537,-0.028707314,0.110365748,Linear Model
CUL4B.13743.56,1.016829169,0.776635962,9.482831908,9.458754587,0.024077321,0.109782503,Linear Model
EIF4EBP1.17372.5,1.007467345,0.777081419,10.22782802,10.21709494,0.010733078,0.109533475,Linear Model
